,index,Player,G,GS,MP,PTS,AST,TRB,ORB,DRB,STL,BLK,TOV,PF,FGA,FG,3PA,3P,FTA,FT,FG%,3P%,FT%,eFG%,Rk,Age,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
269,269,Jeremiah Robinson-Earl,66.0,9.0,18.8,6.3,1.3,4.8,1.7,3.1,0.6,0.1,0.8,1.2,5.3,2.4,2.5,0.8,0.8,0.7,0.455,0.341,0.836,0.536,227.0,24.0,12.9,0.563,0.473,0.159,9.3,18.4,13.7,9.9,1.5,0.5,12.1,14.4,1.3,0.5,1.7,0.067,-0.9,-1.6,-2.5,-0.2
270,270,Jeremy Sochan,54.0,23.0,25.3,11.4,2.4,6.5,2.4,4.2,0.8,0.5,1.6,2.4,8.7,4.6,1.7,0.5,2.3,1.6,0.535,0.308,0.696,0.565,203.0,21.0,15.9,0.589,0.194,0.267,10.0,17.7,13.8,13.7,1.6,1.8,13.8,19.0,1.7,1.1,2.7,0.096,-0.8,-0.4,-1.2,0.3
271,271,Jericho Sims,53.0,5.0,25.8,4.0,1.4,8.2,2.7,5.4,0.30000000000000004,0.8999999999999999,1.4,2.5999999999999996,3.0,1.9,0.0,0.0,0.3,0.2,0.6445000000000001,0.0,0.615,0.6445000000000001,341.0,26.0,10.033333333333333,0.646,0.0,0.15533333333333332,12.566666666666668,22.3,17.566666666666666,6.433333333333334,0.7333333333333334,3.0,30.46666666666667,7.6000000000000005,0.3333333333333333,0.5,0.8333333333333334,0.09633333333333334,-3.0666666666666664,0.26666666666666666,-2.8000000000000003,-0.13333333333333333
272,272,Jesse Edwards,2.0,0.0,2.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.0,24.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,-8.8,4.7,-4.0,0.0
273,273,Jett Howard,60.0,0.0,11.7,4.5,0.7,1.2,0.3,0.8,0.2,0.2,0.6,1.1,4.4,1.6,3.1,0.9,0.4,0.3,0.374,0.296,0.696,0.479,326.0,21.0,7.1,0.491,0.71,0.088,3.1,8.6,5.7,9.6,0.9,1.5,11.7,19.2,-0.6,0.8,0.1,0.01,-4.1,-1.2,-5.3,-0.6
274,274,Jevon Carter,36.0,1.0,8.9,4.3,1.1,1.1,0.1,1.0,0.4,0.1,0.3,0.4,4.1,1.5,2.9,1.0,0.3,0.2,0.377,0.333,0.8,0.497,423.0,29.0,12.2,0.509,0.719,0.068,1.3,11.2,6.4,17.2,1.9,0.8,6.8,21.0,0.1,0.3,0.3,0.046,-1.0,-1.1,-2.1,0.0
275,275,Jimmy Butler,55.0,55.0,63.300000000000004,34.9,10.7,10.7,4.5,6.2,2.8,0.7,2.7,1.9,21.6,11.0,3.6999999999999997,1.1,14.100000000000001,11.9,0.508,0.32,0.8355,0.5345,138.0,35.0,22.46666666666667,0.627,0.17166666666666666,0.6536666666666666,7.733333333333333,10.799999999999999,9.233333333333333,25.400000000000002,2.1666666666666665,1.0333333333333334,8.733333333333333,20.833333333333332,4.3999999999999995,1.3333333333333333,5.766666666666667,0.23766666666666666,4.0,0.9333333333333332,4.8999999999999995,2.0
276,276,Jock Landale,42.0,3.0,11.9,4.8,0.9,3.3,1.3,1.9,0.3,0.2,0.5,1.2,3.6,1.9,0.6,0.3,1.0,0.6,0.533,0.423,0.675,0.569,375.0,29.0,16.0,0.59,0.171,0.263,11.7,17.6,14.6,10.3,1.3,1.8,11.0,15.7,1.0,0.7,1.7,0.159,0.0,0.4,0.4,0.3
277,277,Joe Ingles,19.0,1.0,6.0,0.8,1.2,0.6,0.1,0.5,0.1,0.0,0.5,0.6,1.2,0.3,0.8,0.2,0.0,0.0,0.261,0.2,0.0,0.326,488.0,37.0,2.4,0.326,0.652,0.0,2.0,8.6,5.4,25.4,0.9,0.0,28.1,12.2,-0.2,0.1,-0.1,-0.035,-6.9,-0.1,-7.0,-0.1
278,278,Joel Embiid,19.0,19.0,30.2,23.8,4.5,8.2,1.9,6.3,0.7,0.9,3.3,2.2,16.6,7.4,4.1,1.2,8.9,7.8,0.444,0.299,0.882,0.481,356.0,30.0,23.4,0.58,0.244,0.537,6.8,24.5,15.3,25.6,1.2,3.1,13.7,34.2,0.9,0.5,1.4,0.118,3.7,-0.3,3.5,0.8
279,279,John Collins,40.0,31.0,30.5,19.0,2.0,8.2,2.2,6.0,1.0,1.0,2.6,2.9,13.3,7.0,3.7,1.5,4.1,3.5,0.527,0.399,0.848,0.583,232.0,27.0,19.0,0.628,0.279,0.309,7.9,20.9,14.4,10.8,1.5,3.1,14.6,24.2,1.7,0.8,2.5,0.098,1.4,-0.4,1.0,0.9
280,280,John Konchar,46.0,4.0,12.1,2.4,0.9,3.3,0.8,2.5,0.7,0.3,0.3,0.7,2.0,0.9,1.3,0.5,0.2,0.2,0.451,0.371,0.875,0.577,360.0,28.0,12.1,0.592,0.681,0.088,7.1,21.4,14.3,8.8,2.5,2.3,14.5,8.0,0.6,0.9,1.5,0.131,-0.7,2.3,1.7,0.5
281,281,Johnny Davis,34.0,0.0,7.1,2.4,0.3,1.1,0.3,0.8,0.4,0.2,0.2,0.5,2.3,0.9,0.9,0.2,0.4,0.3,0.41,0.241,0.6,0.455,447.0,22.0,10.2,0.473,0.372,0.192,4.3,12.1,8.2,6.6,2.9,2.2,7.6,15.9,-0.1,0.2,0.1,0.01,-3.5,0.7,-2.8,0.0
282,282,Johnny Furphy,50.0,0.0,7.6,2.1,0.4,1.4,0.5,1.0,0.4,0.2,0.2,0.8,1.8,0.7,1.0,0.3,0.4,0.4,0.38,0.3,0.818,0.462,410.0,20.0,9.8,0.506,0.543,0.239,6.8,14.0,10.4,6.2,2.3,2.6,10.6,13.0,0.1,0.5,0.5,0.07,-3.0,0.6,-2.5,0.0
283,283,Johnny Juzang,64.0,18.0,19.8,8.9,1.1,2.9,0.7,2.2,0.6,0.1,0.6,2.0,7.4,3.2,4.9,1.8,0.8,0.7,0.429,0.376,0.849,0.554,218.0,23.0,11.8,0.573,0.661,0.112,3.6,12.0,7.8,7.9,1.5,0.6,6.7,17.6,1.3,0.3,1.6,0.06,-0.9,-1.4,-2.3,-0.1
284,284,Jonas Valančiūnas,81.0,21.0,37.0,20.2,4.0,15.2,4.6,10.6,0.9,1.2,2.8,4.6,15.0,8.3,0.8999999999999999,0.1,4.0,3.5,0.5515000000000001,0.1795,0.8714999999999999,0.5575000000000001,174.0,32.0,20.833333333333332,0.6026666666666666,0.057333333333333326,0.26733333333333337,13.466666666666667,30.866666666666664,22.166666666666668,17.233333333333334,1.2333333333333334,2.9,14.200000000000001,22.5,1.7333333333333334,1.1333333333333333,2.9,0.144,0.7333333333333334,-0.033333333333333326,0.7000000000000001,0.6666666666666666
285,285,Jonathan Isaac,71.0,1.0,15.4,5.4,0.6,4.4,1.7,2.7,0.9,1.1,0.5,1.3,4.6,1.9,2.1,0.5,1.5,1.0,0.414,0.258,0.682,0.474,256.0,27.0,16.6,0.512,0.466,0.33,12.0,21.5,16.5,5.5,2.8,7.0,8.2,16.2,0.8,2.5,3.4,0.148,-1.1,1.8,0.7,0.7
286,286,Jonathan Kuminga,47.0,10.0,24.3,15.3,2.2,4.6,1.2,3.4,0.8,0.4,1.5,1.9,12.1,5.5,3.2,1.0,5.0,3.3,0.454,0.305,0.668,0.495,246.0,22.0,15.7,0.535,0.266,0.414,5.1,15.6,10.2,14.6,1.6,1.7,9.6,27.4,0.5,1.5,1.9,0.08,-0.5,-0.1,-0.6,0.4
287,287,Jonathan Mogbo,63.0,18.0,20.4,6.2,2.3,4.9,1.7,3.2,0.9,0.5,1.1,2.2,5.7,2.5,1.1,0.3,1.3,1.0,0.438,0.243,0.732,0.462,215.0,23.0,11.9,0.496,0.197,0.23,8.9,17.3,13.0,15.3,2.1,2.5,15.1,15.0,0.3,1.6,1.9,0.071,-2.9,1.0,-1.9,0.0
288,288,Jordan Clarkson,37.0,9.0,26.0,16.2,3.7,3.2,0.7,2.5,0.8,0.2,2.3,1.4,13.3,5.4,6.3,2.3,3.9,3.1,0.408,0.362,0.797,0.493,278.0,32.0,14.5,0.54,0.471,0.29,2.8,10.4,6.6,22.9,1.5,0.9,13.4,27.8,0.2,0.2,0.4,0.021,0.6,-2.1,-1.5,0.1
289,289,Jordan Goodwin,29.0,5.0,18.7,5.6,1.4,3.9,1.3,2.6,1.0,0.4,0.9,1.5,5.0,2.2,2.3,0.9,0.4,0.3,0.438,0.382,0.818,0.528,363.0,26.0,12.1,0.541,0.472,0.076,8.1,14.9,11.6,10.5,2.7,1.9,14.9,14.1,0.2,0.7,1.0,0.084,-1.7,0.8,-0.8,0.2
290,290,Jordan Hawkins,56.0,9.0,23.6,10.8,1.2,2.8,0.4,2.4,0.5,0.4,1.0,0.9,9.9,3.7,5.9,2.0,1.8,1.4,0.372,0.331,0.816,0.471,212.0,22.0,9.6,0.504,0.597,0.176,2.0,11.2,6.5,7.3,1.1,1.7,8.8,21.0,-0.7,0.1,-0.5,-0.02,-2.4,-3.0,-5.4,-1.2
291,291,Jordan McLaughlin,46.0,0.0,13.7,4.4,2.4,1.3,0.2,1.0,0.7,0.1,0.7,0.8,3.2,1.4,2.0,0.9,0.8999999999999999,0.7,0.45,0.4175,0.844,0.5865,428.0,28.0,12.866666666666667,0.6176666666666667,0.648,0.2946666666666667,2.066666666666667,8.200000000000001,5.133333333333334,21.933333333333334,2.4,0.3333333333333333,16.03333333333333,13.200000000000001,0.26666666666666666,0.13333333333333333,0.43333333333333335,0.107,-1.2333333333333334,-0.033333333333333326,-1.2666666666666666,0.0
292,292,Jordan Miller,37.0,0.0,11.4,4.1,0.9,1.6,0.6,0.9,0.5,0.1,0.7,0.7,3.6,1.6,1.0,0.2,0.9,0.8,0.433,0.211,0.8,0.463,395.0,25.0,10.5,0.509,0.284,0.261,6.3,9.3,7.8,11.2,2.0,1.2,14.8,18.2,-0.1,0.5,0.4,0.049,-3.0,0.2,-2.8,-0.1
293,293,Jordan Poole,68.0,68.0,29.4,20.5,4.5,3.0,0.5,2.5,1.3,0.4,3.0,3.0,15.5,6.7,9.1,3.5,4.0,3.6,0.432,0.378,0.883,0.544,91.0,25.0,16.6,0.591,0.588,0.259,1.6,9.0,5.3,25.6,2.0,1.2,14.8,29.0,1.2,0.8,2.0,0.047,2.0,-1.6,0.4,1.2
294,294,Jordan Walsh,52.0,1.0,7.8,1.6,0.4,1.3,0.4,0.9,0.2,0.2,0.3,0.6,1.6,0.6,1.1,0.3,0.2,0.1,0.361,0.273,0.583,0.452,400.0,20.0,6.9,0.464,0.663,0.145,6.2,12.4,9.3,6.0,1.5,2.5,16.1,11.5,-0.2,0.5,0.4,0.044,-4.4,0.5,-3.9,-0.2
295,295,Jose Alvarado,56.0,23.0,24.4,10.3,4.6,2.4,0.5,1.9,1.3,0.3,1.5,1.6,9.3,3.6,5.5,2.0,1.3,1.1,0.392,0.359,0.811,0.498,202.0,26.0,13.4,0.523,0.593,0.142,2.1,8.9,5.4,27.3,2.6,1.0,13.4,19.8,0.7,0.5,1.2,0.043,-0.6,-0.8,-1.4,0.2
296,296,Josh Christopher,14.0,0.0,4.9,2.0,0.6,0.6,0.0,0.6,0.4,0.2,0.4,0.1,2.2,0.8,0.8,0.1,0.4,0.3,0.355,0.182,0.667,0.387,511.0,23.0,9.4,0.416,0.355,0.194,0.0,14.3,7.2,17.2,3.6,4.2,15.1,25.5,-0.2,0.1,-0.1,-0.073,-7.5,-0.4,-7.9,-0.1
297,297,Josh Giddey,70.0,69.0,30.2,14.6,7.2,8.1,1.8,6.3,1.2,0.6,2.9,1.7,11.4,5.3,4.0,1.5,3.2,2.5,0.465,0.378,0.781,0.531,73.0,22.0,18.1,0.57,0.348,0.281,6.4,21.4,14.0,32.9,1.9,1.8,18.4,21.7,2.8,2.5,5.3,0.121,1.9,1.1,3.0,2.7
298,298,Josh Green,68.0,67.0,27.8,7.4,1.6,2.5,0.8,1.7,1.1,0.2,1.0,2.4,6.2,2.6,3.6,1.4,1.1,0.7,0.428,0.391,0.681,0.543,108.0,24.0,7.8,0.559,0.589,0.171,3.1,6.7,4.9,8.2,1.9,0.8,13.4,11.8,0.4,1.0,1.5,0.037,-4.5,0.2,-4.3,-1.1
299,299,Josh Hart,77.0,77.0,37.6,13.6,5.9,9.6,2.1,7.5,1.5,0.4,2.1,2.6,10.0,5.2,3.3,1.1,2.7,2.1,0.525,0.333,0.776,0.579,2.0,29.0,16.5,0.611,0.327,0.266,6.4,22.6,14.6,20.7,2.0,0.9,15.5,15.3,5.4,3.8,9.2,0.153,1.1,1.8,2.8,3.6
300,300,Josh Minott,46.0,0.0,6.0,2.6,0.4,1.0,0.3,0.8,0.3,0.3,0.2,0.7,2.0,1.0,0.9,0.3,0.4,0.4,0.489,0.326,0.895,0.567,433.0,22.0,15.5,0.605,0.478,0.211,4.9,13.8,9.4,9.5,2.7,4.0,10.1,17.2,0.4,0.5,0.9,0.153,-0.7,2.9,2.2,0.3
301,301,Josh Okogie,40.0,7.0,32.3,14.9,1.9,5.6,2.2,3.5,2.6,0.9,1.6,2.4000000000000004,11.1,4.7,5.0,1.7000000000000002,4.8,3.6,0.4395,0.35050000000000003,0.731,0.515,342.0,26.0,16.3,0.5670000000000001,0.43733333333333335,0.4076666666666667,7.8,11.766666666666666,9.766666666666667,8.1,3.8666666666666667,2.8000000000000003,11.066666666666668,19.599999999999998,0.39999999999999997,0.4666666666666666,0.8666666666666667,0.10066666666666667,-0.09999999999999999,1.7333333333333334,1.6666666666666667,0.39999999999999997
302,302,Josh Richardson,8.0,0.0,18.8,4.0,1.5,1.5,0.8,0.8,1.0,0.1,1.0,2.1,4.8,1.4,2.8,0.8,0.5,0.5,0.289,0.273,1.0,0.368,471.0,31.0,4.4,0.402,0.579,0.105,4.5,4.4,4.4,10.5,2.7,0.6,16.8,14.1,-0.2,0.2,-0.1,-0.021,-7.3,0.6,-6.7,-0.2
303,303,Jrue Holiday,62.0,62.0,30.6,11.1,3.9,4.3,1.2,3.0,1.1,0.4,1.2,1.6,9.2,4.1,4.9,1.7,1.2,1.1,0.443,0.353,0.909,0.538,104.0,34.0,13.5,0.565,0.534,0.134,4.4,10.8,7.6,17.3,1.7,1.3,11.3,15.8,2.8,2.4,5.1,0.13,-0.3,1.0,0.7,1.3
304,304,Julian Champagnie,82.0,29.0,23.6,9.9,1.4,3.9,0.8,3.1,0.7,0.4,0.9,1.4,8.1,3.4,5.9,2.2,1.1,1.0,0.415,0.371,0.904,0.549,101.0,23.0,12.2,0.577,0.722,0.141,3.7,13.9,8.8,7.9,1.5,1.6,9.5,17.2,1.3,1.2,2.5,0.062,-0.3,-0.9,-1.3,0.4
305,305,Julian Phillips,79.0,5.0,14.2,4.6,0.5,2.1,0.8,1.3,0.5,0.3,0.3,1.4,3.6,1.6,1.9,0.6,1.0,0.8,0.446,0.327,0.789,0.533,249.0,21.0,10.2,0.571,0.533,0.265,6.4,9.4,7.9,4.4,1.6,1.5,7.8,12.9,1.0,0.8,1.9,0.08,-2.6,-0.4,-3.0,-0.3
306,306,Julian Strawther,65.0,4.0,21.3,9.0,1.3,2.2,0.3,1.9,0.6,0.2,0.9,2.3,7.5,3.2,4.1,1.4,1.4,1.1,0.432,0.349,0.822,0.529,198.0,22.0,9.5,0.559,0.553,0.185,1.4,9.5,5.6,7.6,1.4,1.0,9.8,17.8,0.5,0.8,1.3,0.043,-3.1,-1.4,-4.5,-0.9
307,307,Julius Randle,69.0,69.0,32.3,18.7,4.7,7.1,2.1,5.0,0.7,0.2,2.8,2.5,13.6,6.6,4.6,1.6,4.9,3.9,0.485,0.344,0.806,0.542,56.0,30.0,17.5,0.593,0.334,0.357,7.3,16.8,12.1,22.5,1.0,0.7,15.3,25.0,3.6,2.6,6.2,0.134,1.5,-0.2,1.3,1.8
308,308,Justin Champagnie,62.0,31.0,21.6,8.8,1.0,5.7,1.8,3.9,1.0,0.6,0.9,1.8,6.6,3.4,3.1,1.2,1.2,0.8,0.511,0.383,0.685,0.601,208.0,23.0,15.7,0.614,0.47,0.178,8.6,18.6,13.6,6.8,2.3,2.6,10.9,15.6,1.6,1.2,2.8,0.1,-0.3,-0.2,-0.5,0.5
309,309,Justin Edwards,44.0,26.0,26.3,10.1,1.6,3.4,1.0,2.3,1.0,0.4,1.1,2.2,8.6,3.9,4.3,1.6,1.0,0.7,0.455,0.363,0.696,0.546,244.0,21.0,11.3,0.559,0.503,0.122,4.3,10.4,7.3,8.9,1.9,1.4,11.0,16.9,0.4,0.5,0.9,0.039,-2.1,-1.6,-3.7,-0.5
310,310,Justin Minaya,19.0,0.0,5.3,0.9,0.4,0.5,0.3,0.3,0.3,0.1,0.3,0.6,1.1,0.4,0.5,0.1,0.1,0.0,0.381,0.2,0.0,0.429,496.0,25.0,5.0,0.411,0.476,0.095,5.2,5.5,5.4,9.1,2.9,0.9,18.6,11.1,-0.1,0.1,0.0,-0.007,-7.1,1.7,-5.4,-0.1
311,311,Jusuf Nurkić,51.0,32.0,41.8,17.799999999999997,4.5,15.7,3.3,12.3,1.6,1.2999999999999998,3.8,5.1,13.8,6.6,4.2,1.3,5.1,3.3,0.47550000000000003,0.3025,0.6615,0.522,258.0,30.0,15.399999999999999,0.555,0.301,0.36633333333333334,8.766666666666667,31.866666666666664,20.400000000000002,17.3,1.8666666666666665,3.1333333333333333,19.233333333333334,20.766666666666666,0.0,1.0,1.0,0.068,-2.066666666666667,0.9333333333333332,-1.1666666666666667,0.13333333333333333
312,312,KJ Martin,43.0,16.0,42.7,12.7,2.3,5.8,1.4,4.4,0.8,1.0,1.1,4.7,9.5,5.1,2.8,0.7,2.1,1.7,0.5529999999999999,0.28500000000000003,0.7749999999999999,0.591,284.0,24.0,10.133333333333333,0.6176666666666667,0.288,0.2343333333333333,3.5666666666666664,11.733333333333334,7.566666666666666,7.466666666666668,0.9,2.3,9.766666666666667,11.5,0.7333333333333334,0.13333333333333333,0.8666666666666667,0.06633333333333334,-3.3000000000000003,-0.3666666666666667,-3.633333333333333,-0.26666666666666666
313,313,KJ Simpson,36.0,15.0,23.4,7.8,3.1,3.0,1.1,1.9,0.9,0.2,1.6,1.6,8.4,2.9,3.6,0.9,1.4,1.1,0.346,0.254,0.82,0.4,297.0,22.0,8.3,0.437,0.432,0.166,4.8,9.0,6.9,19.8,2.0,0.7,14.8,19.1,-1.0,0.5,-0.4,-0.025,-4.5,-0.9,-5.4,-0.7
314,314,Kai Jones,40.0,6.0,29.1,13.600000000000001,1.7000000000000002,8.2,2.6,5.6,1.0,1.3,1.1,3.0999999999999996,7.3999999999999995,6.0,0.4,0.1,2.1,1.5,0.7789999999999999,0.1665,0.725,0.782,384.0,24.0,19.833333333333332,0.7933333333333333,0.04766666666666667,0.30033333333333334,9.533333333333333,19.5,14.6,7.8,1.5666666666666667,4.7,13.733333333333334,12.866666666666667,0.9333333333333332,0.4666666666666666,1.4000000000000001,0.21233333333333335,1.2,1.5666666666666667,2.766666666666667,0.3666666666666667
315,315,Karl-Anthony Towns,72.0,72.0,35.0,24.4,3.1,12.8,2.9,9.8,1.0,0.7,2.7,3.5,16.9,8.9,4.7,2.0,5.7,4.7,0.526,0.42,0.829,0.584,27.0,29.0,23.4,0.63,0.278,0.337,9.8,32.0,21.0,13.8,1.4,1.9,12.1,27.4,6.3,3.8,10.1,0.193,3.5,0.1,3.6,3.5
316,316,Karlo Matković,42.0,7.0,18.8,7.7,1.1,5.0,1.5,3.5,0.5,1.0,1.0,2.5,5.6,3.2,1.6,0.5,1.0,0.8,0.574,0.318,0.773,0.619,306.0,23.0,15.6,0.639,0.281,0.187,8.5,20.4,14.2,8.6,1.3,5.0,14.5,15.9,1.0,0.6,1.6,0.096,-1.9,-0.2,-2.0,0.0
317,317,Kawhi Leonard,37.0,37.0,31.9,21.5,3.1,5.9,0.9,5.0,1.6,0.5,1.9,1.5,16.8,8.4,5.1,2.1,3.3,2.6,0.498,0.411,0.81,0.56,238.0,33.0,20.5,0.589,0.305,0.194,3.4,17.4,10.5,16.4,2.5,1.4,9.6,27.7,1.5,1.9,3.5,0.141,2.5,0.6,3.1,1.5
318,318,Keaton Wallace,31.0,5.0,16.2,5.4,2.6,1.6,0.2,1.4,0.9,0.3,1.1,1.3,5.2,2.1,2.6,0.9,0.4,0.4,0.401,0.329,1.0,0.485,374.0,25.0,10.1,0.503,0.506,0.068,1.5,9.6,5.5,21.0,2.6,1.7,16.5,16.4,-0.1,0.5,0.4,0.034,-3.3,1.0,-2.3,0.0
319,319,Keegan Murray,76.0,76.0,34.3,12.4,1.4,6.7,1.9,4.8,0.8,0.9,0.8,2.4,10.8,4.8,5.9,2.0,0.9,0.8,0.444,0.343,0.833,0.538,16.0,24.0,12.0,0.553,0.548,0.088,6.3,15.5,10.9,5.6,1.1,2.6,6.6,15.0,2.4,2.1,4.4,0.082,-0.8,-0.8,-1.6,0.2
320,320,Keion Brooks Jr.,14.0,6.0,23.7,10.1,0.9,4.1,0.9,3.3,0.7,0.7,0.9,2.1,7.8,3.8,3.1,1.0,2.1,1.6,0.486,0.326,0.733,0.55,420.0,24.0,12.8,0.581,0.394,0.275,3.8,15.4,9.4,5.7,1.5,2.9,8.9,17.1,0.3,0.1,0.4,0.057,-2.2,-1.3,-3.5,-0.1
321,321,Kel'el Ware,64.0,36.0,22.2,9.3,0.9,7.4,1.8,5.6,0.6,1.1,0.9,1.7,7.3,4.0,1.7,0.5,1.0,0.7,0.554,0.315,0.687,0.592,189.0,20.0,17.4,0.603,0.239,0.144,9.1,27.5,18.4,6.5,1.4,4.8,10.4,17.2,1.7,2.5,4.1,0.14,-0.7,0.6,-0.1,0.7
322,322,Keldon Johnson,77.0,0.0,23.9,12.7,1.6,4.8,1.5,3.4,0.6,0.3,1.0,1.5,10.0,4.8,3.6,1.1,2.5,1.9,0.482,0.318,0.773,0.538,120.0,25.0,15.6,0.572,0.356,0.252,6.5,15.1,10.8,10.2,1.3,1.1,8.3,21.6,2.2,1.0,3.2,0.083,0.0,-1.6,-1.6,0.2
323,323,Kelly Olynyk,44.0,22.0,41.4,17.799999999999997,5.9,9.600000000000001,2.9,6.7,1.6,0.8999999999999999,3.6,5.7,12.4,6.3,3.6,1.5,5.1,3.9,0.5,0.4155,0.7725,0.5640000000000001,290.0,33.0,14.866666666666667,0.6096666666666667,0.2996666666666667,0.39999999999999997,7.233333333333333,17.933333333333334,12.433333333333332,20.53333333333333,1.8,2.033333333333333,19.5,18.5,0.6666666666666666,0.5,1.1333333333333333,0.09366666666666668,-1.0666666666666667,0.43333333333333335,-0.6333333333333333,0.19999999999999998
324,324,Kelly Oubre Jr.,60.0,57.0,34.6,15.1,1.8,6.1,1.6,4.5,1.5,0.5,1.3,3.0,12.4,5.8,4.0,1.2,3.1,2.3,0.47,0.293,0.751,0.518,79.0,29.0,13.5,0.551,0.327,0.25,5.1,15.4,10.0,7.9,2.2,1.4,8.9,18.9,1.2,1.4,2.6,0.061,-1.7,-0.6,-2.3,-0.1
325,325,Kenrich Williams,69.0,7.0,16.4,6.3,1.4,3.5,0.9,2.6,0.6,0.1,0.6,1.6,5.1,2.5,2.5,1.0,0.6,0.4,0.483,0.386,0.718,0.576,248.0,30.0,13.7,0.587,0.483,0.11,6.3,16.3,11.4,11.0,1.8,0.9,9.5,15.4,1.6,1.9,3.6,0.151,-0.4,0.9,0.6,0.7
326,326,Kentavious Caldwell-Pope,77.0,77.0,29.6,8.7,1.8,2.2,0.4,1.8,1.3,0.4,0.8,1.8,7.1,3.1,4.3,1.5,1.2,1.1,0.439,0.342,0.863,0.543,46.0,31.0,9.9,0.574,0.607,0.175,1.6,7.2,4.3,8.7,2.2,1.4,9.6,12.4,1.5,3.1,4.6,0.096,-3.0,1.6,-1.4,0.3
327,327,Keon Ellis,80.0,28.0,24.4,8.3,1.5,2.7,0.8,1.9,1.5,0.8,0.9,2.2,5.8,2.8,4.0,1.7,1.1,0.9,0.489,0.433,0.849,0.639,98.0,25.0,13.5,0.664,0.692,0.185,3.4,8.8,6.1,8.0,3.0,3.2,12.4,12.7,2.7,2.2,5.0,0.122,-0.1,2.0,1.9,1.9
328,328,Keon Johnson,79.0,56.0,24.4,10.6,2.2,3.8,0.8,3.0,1.0,0.4,1.5,2.6,9.9,3.8,5.1,1.6,1.8,1.4,0.389,0.314,0.77,0.47,102.0,22.0,10.4,0.499,0.515,0.178,3.5,14.5,8.8,14.6,2.1,1.5,12.1,21.7,-1.3,1.9,0.5,0.014,-3.1,-0.1,-3.3,-0.6
329,329,Keshad Johnson,16.0,0.0,6.1,2.7,0.3,1.8,0.4,1.4,0.3,0.3,0.3,0.7,1.6,1.1,0.4,0.2,0.6,0.3,0.692,0.429,0.444,0.75,497.0,23.0,19.1,0.718,0.269,0.346,6.8,24.6,15.8,6.3,2.5,3.9,11.8,15.4,0.2,0.2,0.4,0.181,-1.0,0.9,-0.1,0.0
330,330,Kessler Edwards,40.0,18.0,15.2,4.2,1.1,2.9,0.6,2.3,0.5,0.5,0.4,1.6,3.4,1.7,1.4,0.6,0.3,0.3,0.496,0.407,0.923,0.578,347.0,24.0,11.3,0.597,0.4,0.096,4.0,16.3,10.3,9.1,1.5,2.8,10.2,11.1,0.6,0.6,1.2,0.096,-2.0,0.6,-1.4,0.1
331,331,Kevin Durant,62.0,62.0,36.5,26.6,4.2,6.0,0.4,5.7,0.8,1.2,3.1,1.7,18.1,9.5,6.0,2.6,5.8,4.9,0.527,0.43,0.839,0.598,49.0,36.0,21.2,0.642,0.331,0.321,1.2,16.9,9.2,19.6,1.1,3.2,12.9,28.7,4.0,1.2,5.2,0.111,3.9,-0.7,3.2,3.0
332,332,Kevin Huerter,69.0,31.0,50.9,21.1,4.9,6.1,0.8,5.1,2.0,0.7,2.1,3.6,18.5,8.0,12.0,4.1,1.5,1.1,0.426,0.33899999999999997,0.714,0.5355000000000001,150.0,26.0,11.299999999999999,0.5446666666666666,0.647,0.08066666666666666,1.9666666666666668,11.233333333333334,6.633333333333333,12.666666666666666,1.9000000000000001,1.2666666666666666,9.666666666666666,17.5,0.39999999999999997,0.9,1.2666666666666666,0.05466666666666667,-1.7666666666666666,-0.16666666666666666,-1.9333333333333333,0.0
333,333,Kevin Knox,14.0,0.0,6.0,3.3,0.4,1.2,0.5,0.7,0.1,0.3,0.3,0.4,2.6,1.3,1.1,0.3,0.6,0.4,0.5,0.267,0.75,0.556,502.0,25.0,17.1,0.582,0.417,0.222,8.7,13.2,10.9,9.4,1.2,4.5,9.2,21.8,0.1,0.1,0.2,0.121,-0.7,-0.6,-1.3,0.0
334,334,Kevin Love,23.0,9.0,10.9,5.3,1.0,4.1,1.0,3.1,0.7,0.2,0.6,0.9,5.0,1.8,2.9,1.0,1.0,0.7,0.357,0.358,0.696,0.461,442.0,36.0,16.2,0.488,0.583,0.2,9.8,31.4,20.7,13.1,3.0,1.5,10.1,24.6,-0.1,0.5,0.4,0.083,-0.3,0.7,0.4,0.2
335,335,Kevin McCullar Jr.,4.0,0.0,7.3,1.5,0.5,2.0,0.0,2.0,0.3,0.3,0.0,1.5,1.8,0.5,0.3,0.0,0.5,0.5,0.286,0.0,1.0,0.286,541.0,23.0,6.7,0.381,0.143,0.286,0.0,31.3,15.8,8.4,1.7,3.2,0.0,11.8,0.0,0.0,0.0,0.06,-8.5,1.3,-7.2,0.0
